datetime,rainfall_mm,runoff_mm,inflow_unscaled_m3s,inflow_scaled_m3s,inflow_calibrated_m3s
1979-08-14 05:00:00,0.36753311638030856,0.12849967956542968,162.60956122030674,306.06365323945454,412.6463384725868
1979-08-14 06:00:00,0.4364455757016165,0.15259336948394778,146.36150765616128,275.48157310497055,371.41444681605975
1979-08-14 07:00:00,0.4823872152491548,0.1686558294296264,131.35858423748385,247.2430764487312,333.34226109314085
1979-08-14 08:00:00,0.6202121338917707,0.21684320926666256,117.60648017076444,221.3588714929916,298.4442185251675
1979-08-14 09:00:00,0.7810078723081557,0.2730618190765381,105.00790773955308,197.64584333547577,266.47343682754234
1979-08-14 10:00:00,1.2404242677835413,0.4336864185333251,93.64937998983923,176.2668267978861,237.649455930081
1979-08-14 11:00:00,9.831510863173255,3.4373664283752445,85.78936620817153,161.47271189789916,217.70348299337886
1979-08-14 12:00:00,2.503819355340852,0.8754040670394896,80.87771345863219,152.22800099230273,205.23942179220322
1979-08-14 13:00:00,1.102599349140924,0.3854990386962885,78.2855319227745,147.34899790804013,198.66136936157932
1979-08-14 14:00:00,0.6891245932130792,0.24093689918518088,77.58286413809688,146.02643687547737,196.87824365646148
1979-08-14 15:00:00,0.5053580350229248,0.17668705940246598,78.4621222515922,147.68137615664432,199.10949401088928
1979-08-14 16:00:00,0.4134747559278475,0.14456213951110852,81.28329016677573,152.99137731551332,206.26863398814817
1979-08-14 17:00:00,0.3675331163803089,0.1284996795654298,86.05493978521517,161.97257438189988,218.37741608402692
1979-08-14 18:00:00,0.3215914768327703,0.11243721961975107,93.18436048454946,175.39156726487644,236.46939865216865
1979-08-14 19:00:00,0.298620657059001,0.10440598964691171,101.61368675135118,191.25724190420047,257.86008806602183
1979-08-14 20:00:00,0.29862065705899843,0.10440598964691082,109.26350414591764,205.6557252456791,277.27265590128604
1979-08-14 21:00:00,0.2756498372852317,0.09637475967407236,115.45004563460465,217.3000312430348,292.97193996525806
1979-08-14 22:00:00,0.2756498372852317,0.09637475967407236,119.8641193161698,225.60819901932942,304.17331907714396
1979-08-14 23:00:00,0.6891245932130792,0.24093689918518088,122.35454027390647,230.29566838280863,310.49313866065
1979-08-15 00:00:00,0.004401501359609394,0.00011766784731298685,122.57959257810688,230.71926174273545,311.06424289705654
1979-08-15 01:00:00,0.004401501359609394,0.00011766784731298685,121.49262148696057,228.673365175367,308.30588946801436
1979-08-15 02:00:00,0.004801637846846614,0.00012836492434144023,119.09791944582611,224.16605791969707,302.22897110238284
1979-08-15 03:00:00,0.005601910821321047,0.00014975907839834688,114.67374051388786,215.83887004505843,291.0019483903635
1979-08-15 04:00:00,0.006402183795795483,0.0001711532324552536,109.34443093608321,205.80804561883022,277.4780198626396
1979-08-15 05:00:00,0.006402183795795483,0.0001711532324552536,103.38833979524219,194.5974931770633,262.36353838668725
1979-08-15 06:00:00,0.007602593257507137,0.00020324446354061368,96.84077008657873,182.27366000369594,245.74809064857118
1979-08-15 07:00:00,0.008402866231981568,0.00022463861759752026,89.71591651377163,168.8632633645025,227.6676978542696
1979-08-15 08:00:00,0.010803685155404875,0.0002888210797682404,81.82606234496534,154.01298289938413,207.64600042511486
